"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Latin America & Caribbean (excluding high income)","LAC","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.70586148960815","2.60134790565103","2.51655973203419","2.4232136718831","2.36450358632758","2.302339331644","2.28354483801317","2.19414013524325","2.34883297488315","2.12712650173252","2.06733086651737","2.06135270579161","2.03482540585997","1.98203206509164","1.96975273291268","1.9339363850315","1.90024046226548","1.8920344680241","1.86942199877413","1.85599543810656","2.59231431497202","1.77768682155207","1.73751364717024","1.73017781741608","1.66855555125269","1.6576267592887","1.65715156388697","1.63643732540106","1.5876200269616","1.54794255735198","1.49120196405557","1.48533845133526",
"Lao PDR","LAO","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","10.7","10.6","10.3","10.1","9.9","9.7","9.5","9.3","9.1","8.9","8.7","8.5","8.3","8.1","7.9","7.7","7.4","7.2","6.9","6.7","6.4","6.1","5.9","5.6","5.4","5.1","4.9","4.7","4.6","4.4","4.3",
"Lebanon","LBN","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.3","3.2","3","2.9","2.8","2.7","2.6","2.4","2.3","2.2","2.1","2","1.9","1.8","1.7","1.6","1.5","1.4","1.3","1.3","1.2","1.2","1.1","1.1","1.1","1.1","1","1","1","1","0.9",
"Liberia","LBR","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1","12.2","12.3","12.4","12.4","12.4","12.4","12.2","12","11.8","11.5","11.1","10.8","11.6","10.1","9.8","9.5","9.2","8.9","8.7","8.5","8.3","8.2","8.1","9.3","9.5","8","8","8","8","7.9","7.7",
"Libya","LBY","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7","2.6","2.6","2.5","2.4","2.4","2.3","2.2","2.2","2.2","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2","2","1.9","2.5","1.8","1.8","1.8","1.7","1.7","1.6","1.6","1.6","1.5","1.5",
"St. Lucia","LCA","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3","2.2","2.1","2.1","2","2","1.9","1.9","1.8","1.8","1.7","1.7","1.6","1.6","1.5","1.5","1.5","1.4","1.4","1.4","1.4","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.2","1.2",
"Latin America & Caribbean","LCN","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6","2.5","2.5","2.4","2.3","2.3","2.2","2.2","2.3","2.1","2.1","2","2","2","2","1.9","1.9","1.9","1.9","1.8","2.5","1.8","1.7","1.7","1.7","1.7","1.6","1.6","1.6","1.6","1.5","1.5",
"Least developed countries: UN classification","LDC","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0501525802184","11.8893468491289","10.6887599535787","10.7365344236634","11.862657212359","9.97953864108334","9.73197315828502","9.42093626231574","9.08304500093794","8.67328801128344","8.35023101393665","8.07869195960783","7.83644249069353","7.64841496438016","7.5015679926761","7.31798494605046","7.14051781648872","6.95245805021405","7.30397074447729","6.52992634632272","6.71900774671013","6.11825893037723","5.89823330582809","5.71539554485744","5.56825697635641","5.50650440637569","5.3523829893334","5.25202342745198","5.19809201649718","5.11690470847118","5.0265637957167","4.96842700484384",
"Low income","LIC","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4","12.3","12.1","12.5","15.3","11.3","11.1","10.8","10.6","10.1","9.8","9.5","9.2","8.8","8.5","8.3","8","7.8","7.6","7.4","7.2","7","6.9","6.7","6.6","6.4","6.3","6.1","6","5.9","5.8","5.7",
"Liechtenstein","LIE","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","2.9","2.7","2.6","2.5","2.5","2.5","2.4","2.4","2.3","2.3","2.2","2.1","2","8.2","1.9","1.9","1.8","1.8","3.3","1.8","1.7","1.6","1.4","1.3","1.2","1.1","1","1","0.9","0.9","0.8",
"Lower middle income","LMC","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.6","6.7","6.2","6.1","6","5.8","5.7","5.6","5.4","5.2","5.1","5","4.9","4.8","4.9","4.7","4.5","4.4","4.5","4.2","4.2","4","3.9","3.8","3.7","3.6","3.5","3.4","3.3","3.2","3.1","3",
"Low & middle income","LMY","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.46658401938907","5.49323433673244","5.24975238521559","5.15999463346131","5.26186852851061","4.91922522907941","4.81983238970622","4.69650922228387","4.57396392847859","4.43394622651088","4.30199258046938","4.2163792984023","4.12873375218716","4.13367334851303","4.17605644846105","4.09570535790497","3.98449234968056","3.92191687197872","3.99947540972902","3.80822767507195","3.78280006406001","3.62567162095179","3.5735520159048","3.4835325692112","3.40066936387097","3.35264333950157","3.25776199494977","3.1846691218549","3.1368261835847","3.05896059136896","2.99669618725782","2.92399434509695",
"Lesotho","LSO","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.3","7.2","7.1","6.9","6.8","6.7","6.5","6.4","6.3","6.2","6.1","5.9","5.8","5.7","5.6","5.5","5.3","5.2","5.1","5","4.9","4.8","4.7","4.6","4.5","4.4","4.3","4.2","4.1","4","3.9","3.8",
"Late-demographic dividend","LTE","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.53654531102727","2.45913334750603","2.39233679529199","2.31369380522999","2.24638576670871","2.22830311624363","2.16154948300422","2.07758945622532","2.00523248062459","1.93590693265698","1.91333613620494","1.83882999980404","1.76240801288408","1.74454188512868","1.72977462857428","1.6414584637071","1.57698023064747","1.55883082572345","1.66583748811451","1.50156350310822","1.40163920786069","1.38819764442681","1.37249949769729","1.30950254964257","1.27845176118235","1.27279844588528","1.19987750059928","1.19150090478018","1.16938291769479","1.15643920158879","1.1299343656888","1.05661132504128",
"Lithuania","LTU","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","1.9","1.9","1.8","1.8","1.7","1.6","1.6","1.5","1.5","1.4","1.4","1.3","1.3","1.3","1.2","1.2","1.2","1.1","1.1","1.1","1","1","0.9","0.9","0.9","0.8","0.8","0.8","0.7","0.7",
"Luxembourg","LUX","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8","0.7","0.7","0.6","0.6","0.6","0.5","0.5","0.5","0.4","0.4","0.4","0.4","0.3","0.3","0.3","0.3","0.3","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2",
"Latvia","LVA","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6","2.5","2.4","2.3","2.2","2.1","2","1.9","1.8","1.7","1.7","1.6","1.5","1.5","1.4","1.4","1.3","1.3","1.2","1.2","1.1","1","1","0.9","0.8","0.8","0.7","0.6","0.6","0.5","0.5","0.5",
"Macao SAR, China","MAC","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6","3.4","3.3","3.1","3","2.8","2.7","2.5","2.4","2.3","2.2","2.1","2","1.9","1.8","1.7","1.6","1.5","1.5","1.4","1.3","1.3","1.2","1.2","1.1","1.1","1.1","1","1","1","1","0.9",
"Monaco","MCO","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9","0.9","0.9","0.8","0.8","0.8","0.8","0.7","0.7","0.7","0.7","0.7","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.4","0.4",
"Moldova","MDA","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3","2.4","2.4","2.4","2.3","2.3","2.3","2.2","2.2","2.1","2","1.9","1.9","1.8","1.8","1.7","1.6","1.6","1.6","1.5","1.5","1.5","1.5","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.3",
"Madagascar","MDG","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.7","12.2","11.6","11.2","10.8","10.4","10.1","9.8","9.5","9.3","9","8.8","8.5","8.3","8.1","7.8","7.7","7.5","7.3","7.1","7","6.9","6.9","6.8","6.9","7","7.1","7.3","7.5","7.7","8","8.1",
"Maldives","MDV","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6","3.4","3.2","3.1","2.9","2.8","2.6","2.5","2.4","2.3","2.2","2.2","2.1","2","3.2","1.9","1.9","1.8","1.7","1.7","1.6","1.5","1.5","1.4","1.3","1.2","1.2","1.1","1","0.9","0.9","0.8",
"Middle East & North Africa","MEA","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.7","3.9","3.7","3.5","3.3","3.2","3.1","3","2.9","2.8","2.7","2.6","2.5","2.8","2.4","2.3","2.3","2.3","2.3","2.2","2.2","2.2","2.3","2.4","2.3","2.2","2.2","1.9","1.9","1.8","1.8","1.8",
"Mexico","MEX","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.4","2.2","2.1","2","1.9","1.9","1.8","1.8","1.7","1.7","1.7","1.7","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.4","1.4","1.4",
"Marshall Islands","MHL","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.8","3.7","3.6","3.5","3.4","3.4","3.4","3.4","3.4","3.4","3.5","3.5","3.4","3.4","3.4","3.4","3.4","3.3","3.3","3.3","3.3","3.2","3.2","3.2","3.1","3.1","3","2.9","2.9","2.8","2.8","2.7",
"Middle income","MIC","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.83622829198621","4.87571508972459","4.62096578707896","4.48578605296091","4.40206275652305","4.31308902756679","4.21771969083405","4.10009899329662","3.98339533584621","3.86253391910099","3.74220960848096","3.66815083101155","3.58712106452973","3.60452040992931","3.66504333466578","3.58352624606916","3.46739273658944","3.40972912739225","3.50682475128606","3.30641014177758","3.28914536343947","3.12745470505774","3.07488990928673","2.9821188376463","2.89688698493","2.85640670919433","2.75854707938427","2.69810309646933","2.646758756965","2.56488268872938","2.50072371646832","2.42014332283534",
"North Macedonia","MKD","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5","1.5","1.5","1.5","1.4","1.4","1.4","1.3","1.3","1.2","1.2","1.1","1.1","1","1","0.9","0.9","0.9","0.9","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8",
"Mali","MLI","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.7","11.6","11.5","11.3","11.2","11.1","11","10.9","10.8","10.6","10.5","10.4","10.2","10.1","10","9.9","9.8","9.7","9.6","9.6","9.5","9.4","9.3","9.3","9.2","9.1","9","8.9","8.9","8.7","8.6","8.4",
"Malta","MLT","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6",
"Myanmar","MMR","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.3","6.4","6.4","6.3","6.3","6.2","6.1","6","5.9","5.7","5.6","5.5","5.3","5.2","5","4.8","4.6","4.4","15.3","3.9","3.6","3.4","3.2","2.9","2.7","2.5","2.4","2.3","2.2","2.1","2.1","2",
"Middle East & North Africa (excluding high income)","MNA","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.8646094783788","3.93471545371371","3.72572227036618","3.55740564395229","3.40607439903475","3.25619185149349","3.14304230996986","3.02516091888752","2.9249608013524","2.8282888336223","2.73424493355682","2.6556582546847","2.58799527336933","2.90782887962152","2.43994840711309","2.43478459016805","2.41054337880687","2.39383625779111","2.402499356511","2.38100271581869","2.35121581579374","2.35254837713358","2.50597081191033","2.52133774792227","2.48481711569598","2.40342347845434","2.30916879796249","2.0619376394714","2.03897571937161","2.00006153102102","1.89027133930998","1.88451041044407",
"Montenegro","MNE","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2","1.2","1.1","1.1","1.1","1.1","1.1","1.1","1","1","1","1","0.9","0.9","0.9","0.9","0.8","0.8","0.8","0.8","0.7","0.7","0.7","0.6","0.6","0.6","0.6","0.5","0.5","0.5","0.5","0.5",
"Mongolia","MNG","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.6","4.6","4.6","4.6","4.5","4.3","4.1","3.9","3.6","3.3","3.1","2.8","2.6","2.5","2.4","2.3","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.1","2.1","2","2","1.9","1.8","1.8",
"Northern Mariana Islands","MNP","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","18.2","17.5","16.8","16.1","15.4","14.7","14","13.4","12.8","12.2","11.7","11.2","10.7","10.3","9.9","9.5","9.1","8.8","8.4","8.1","7.8","7.5","7.3","7.1","6.9","6.7","6.5","6.3","6.2","6","5.9",
"Mauritania","MRT","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.1","6.9","6.8","6.6","6.5","6.4","6.3","6.3","6.2","6.1","6.1","6","6","5.9","5.9","5.8","5.7","5.6","5.5","5.3","5.1","4.9","4.8","4.6","4.4","4.3","4.1","4","3.8","3.7","3.6","3.5",
"Mauritius","MUS","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9","1.9","1.8","1.8","1.7","1.7","1.7","1.6","1.6","1.6","1.5","1.5","1.4","1.4","1.4","1.4","1.3","1.3","1.3","1.2","1.2","1.2","1.1","1.1","1.1","1.1","1.1","1","1","1","1","0.9",
"Malawi","MWI","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","10.7","10.5","10.2","9.9","9.6","9.4","9.1","8.8","8.6","8.3","8.1","7.9","7.6","7.4","7.2","7.1","6.9","6.7","6.6","6.4","6.3","6.1","6","5.8","5.7","5.5","5.4","5.3","5.2","5.1","4.9",
"Malaysia","MYS","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6","2.4","2.3","2.2","2.2","2.1","2","2","1.9","1.8","1.8","1.7","1.7","1.7","1.6","1.6","1.6","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.4","1.4","1.3","1.2","1.1","1",
"North America","NAC","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.3","1.3","1.3","1.2","1.2","1.2","1.2","1.1","1.1","1","1","1","0.9","0.9","0.9","0.9","0.8","0.8","0.8","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.8","0.8",
"Namibia","NAM","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.2","5.2","5.2","5.2","5.3","5.3","5.3","5.4","5.4","5.5","5.5","5.6","5.7","5.7","5.8","5.9","5.9","6","6.1","6.2","6.3","6.3","6.4","6.5","6.6","6.7","6.7","6.7","6.6","6.6","6.5","6.4",
"New Caledonia","NCL","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","17","17","17","16.9","16.9","16.9","16.9","16.9","16.9","16.9","16.8","16.7","16.5","16.3","16.1","15.9","15.7","15.5","15.3","15.1","14.8","14.6","14.2","13.9","13.6","13.4","13.1","12.8","12.5","12.3","12.1",
"Nigeria","NGA","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.2","12.8","12.5","12.2","11.9","11.7","11.4","11.1","10.9","10.6","10.4","10.2","9.9","9.7","9.5","9.4","9.2","9","8.8","8.7","8.5","8.3","8.2","8","7.9","7.7","7.6","7.4","7.3","7.1","7","6.8",
"Nicaragua","NIC","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6","2.6","2.6","2.6","2.6","2.7","2.7","2.7","5.3","2.7","2.7","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.7","2.7","2.6","2.6","2.5","2.5","2.4","2.3","2.3","2.2","2.2","2.1","2.1","2",
"Netherlands","NLD","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9","0.9","0.9","0.9","0.9","0.8","0.8","0.8","0.8","0.8","0.7","0.7","0.7","0.7","0.6","0.6","0.6","0.6","0.6","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.4","0.4","0.4","0.4","0.4",
"Norway","NOR","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9","0.9","0.8","0.8","0.8","0.8","0.8","0.7","0.7","0.7","0.7","0.7","0.6","0.6","0.6","0.6","0.6","0.6","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.4","0.4","0.4","0.4","0.4","0.4","0.4",
"Nepal","NPL","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.4","7.1","6.8","6.5","6.2","5.9","5.6","5.3","5","4.7","4.5","4.2","4","3.8","3.6","3.4","3.2","3.1","2.9","2.8","2.7","2.7","2.6","2.5","2.4","3.7","2.3","2.2","2.2","2.1","2.1","2",
"Nauru","NRU","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.8","4.6","4.5","4.3","4.2","4","3.9","3.8","3.7","3.6","3.5","3.4","3.3","3.3","3.3","3.2","3.2","3.2","3.2","3.2","3.2","3.1","3.1","3","3","2.9","2.9","2.8","2.7","2.7","2.6","2.5",
"New Zealand","NZL","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.3","1.3","1.3","1.2","1.2","1.2","1.1","1.1","1.1","1","1","1","0.9","0.9","0.9","0.9","0.8","0.8","0.8","0.8","0.7","0.8","0.7","0.7","0.7","0.7","0.6","0.6","0.6","0.6","0.6","0.6",
"OECD members","OED","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.44077096601219","1.41120571299879","1.37763556865865","1.34798548157287","1.31235537983762","1.28757005858462","1.25814657431286","1.20942472244234","1.19775423394638","1.25661751389494","1.13167246560453","1.12374010124976","1.10156980670437","1.04761636752059","1.0357687327045","1.02623869116999","0.977454095074522","0.966613304263561","0.944654310697923","0.925461818298171","0.876371782686915","0.887277491818358","0.826924853384942","0.811652603830184","0.794481335017968","0.780190511235438","0.770124429134755","0.755493982975368","0.77367476907348","0.7568468989796","0.740079916098313","0.735216016893428",
"Oman","OMN","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.2","3.8","3.5","3.1","2.9","2.6","2.4","2.3","2.1","2","1.8","1.7","1.6","1.5","1.5","1.4","1.4","1.5","1.4","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.2","1.2","1.2","1.2","1.2",
"Other small states","OSS","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.70395138301443","5.6498058651742","5.57443339608358","5.50445659083199","5.46055233877954","5.43136834978377","5.33307146723727","5.4115298148596","5.21244703743915","5.15571556260554","5.11047802523274","5.04452497358917","4.97643813917297","4.93341226674705","4.91977607330522","4.86320130094152","4.85379808126798","4.7580276660637","4.72361667996945","4.69063532302412","4.63965093030404","4.56841349107724","4.50490378980512","4.44098532463191","4.36376900309107","4.2854369630358","4.22814906902738","4.14332572486575","4.06893404559873","3.99159392464873","3.90722334995863","3.81458243447068",
"Pakistan","PAK","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.6","5.6","5.6","5.6","5.6","5.5","5.4","5.2","5.1","4.9","4.8","4.7","4.5","4.4","4.3","6.2","4.3","4.2","4.2","4.2","4.2","4.1","4.1","4","4","3.9","3.9","3.8","3.7","3.7","3.6","3.5",
"Panama","PAN","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2","2.2","2.2","2.2","2.2","2.1","2.1","2.1","2","2","2","2","1.9","1.9","1.9","1.9","1.9","1.9","1.9","1.9","1.9","1.9","1.9","1.9","1.8","1.8","1.8","1.7","1.7","1.7","1.7","1.7",
"Peru","PER","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.8","3.7","3.5","3.4","3.2","3.1","3","2.9","2.7","2.6","2.5","2.4","2.3","2.2","2.2","2.1","2","2","1.9","1.8","1.8","1.7","1.6","1.6","1.5","1.5","1.4","1.4","1.3","1.3","1.3","1.2",
"Philippines","PHL","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.7","4","3.5","3.3","3.2","3.1","3.1","3","2.9","2.8","2.7","2.6","2.5","2.5","2.4","2.4","2.4","2.3","2.3","2.3","2.3","2.3","2.2","2.5","2.2","2.2","2.2","2.2","2.2","2.3","2.3","2.3",
"Palau","PLW","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.1","3","3","3","2.9","2.9","2.8","2.8","2.7","2.7","2.6","2.6","2.6","2.5","2.5","2.5","2.4","2.4","2.4","2.3","2.3","2.2","2.2","2.1","2.1","2","2","1.9","1.9","1.8","1.8","1.7",
"Papua New Guinea","PNG","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.7","5.6","5.5","5.5","5.4","5.3","5.3","5.2","6.6","5.1","5","5","4.9","4.8","4.8","4.7","4.6","4.6","4.5","4.4","4.4","4.3","4.2","4.1","4.1","4","3.9","3.8","3.7","3.7","3.6","3.5",
"Poland","POL","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4","1.3","1.3","1.2","1.2","1.2","1.1","1.1","1.1","1","1","1","1","0.9","0.9","0.9","0.9","0.9","0.8","0.8","0.8","0.7","0.7","0.7","0.7","0.6","0.6","0.6","0.6","0.6","0.6","0.5",
"Pre-demographic dividend","PRE","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0682172028904","10.7934145265072","10.6834585147551","10.764720974905","10.2234979188384","10.0627822807425","9.87666008737167","9.69044961400669","9.568977823046","9.32320005944633","9.15143035083004","8.98068166469241","8.77524506694657","8.58291088030814","8.40824268221883","8.2558750737945","8.10731135893575","7.96680436122978","7.85282592462559","7.71381182371511","7.5955167725389","7.45967575077981","7.32096630409851","7.19551537774829","7.09426996626329","6.97508565840465","6.86312071966955","6.73581202944445","6.65122214263686","6.53514059890782","6.41435184394046","6.28035391139041",
